	of
a	notable
a	novelist
a	one
a	or
a	part
a	part
a	part
a	particular
a	particular
a	particular
a	particular
a	particular
a	particular
a	particular
a	particularly
a	password
a	path
a	path
a	patrol
a	pattern
a	pattern
a	pattern
a	per
a	per
a	per
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	percent
a	person
a	personal
a	ph
a	phd
a	phd
a	phd
a	phenomenon
a	photo
a	photo
a	pilot
a	pioneering
a	place
a	plan
a	plan
a	plan
a	plot
a	point
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	police
a	policing
a	policing
a	policy
a	policy
a	policy
a	politically
a	politicized
a	pop
a	population
a	population
a	position
a	position
a	positive
a	positive
a	positive
a	positive
a	possible
a	potential
a	potential
a	potential
a	potential
a	potential
a	potential
a	potential
a	pp
a	practical
a	practice
a	precinct
a	predictable
a	prediction
a	prediction
a	prediction
a	prediction
a	predictive
a	predictive
a	predictive
a	predictive
a	predictive
a	predpol
a	preliminary
a	presentation
a	press
a	pretty
a	pretty
a	previous
a	previous
a	primary
a	prime
a	prime
a	priority
a	priority
a	probabilistic
a	problem
a	problem
a	problem
a	process
a	process
a	process
a	profession
a	profession
a	profession
a	profession
a	professional
a	professor
a	professor
a	professor
a	profit
a	profit
a	profit
a	projection
a	proposed
a	proprietary
a	prosecutor
a	prosecutor
a	prospective
a	provision
a	public
a	public
a	public
a	question
a	question
a	question
a	quicker
a	quicker
a	r
a	racially
a	radical
a	random
a	random
a	random
a	randomized
a	randomized
a	randomized
a	randomized
a	randomized
a	randomized
a	randomized
a	randomized
a	randomized
a	range
a	range
a	range
a	range
a	range
a	rape
a	rapid
a	rapid
a	rapidly
a	rash
a	rash
a	raw
a	raw
a	reasonable
a	reasonable
a	rebirth
a	receipt
a	recent
a	recent
a	recent
a	reduction
a	reflection
a	regular
a	relatively
a	reliable
a	remarkable
a	remarkably
a	report
a	requirement
a	research
a	research
a	residential
a	residential
a	resource
a	result
a	result
a	result
a	result
a	result
a	review
a	review
a	review
a	review
a	review
a	review
a	review
a	review
a	review
a	review
a	revolution
a	revolutionary
a	revolutionary
a	revolutionary
a	reward
a	reward
a	rise
a	risk
a	risk
a	risk
a	robbery
a	robbery
a	robbery
a	roller
a	room
a	room
a	room
a	roth
a	routine
a	row
a	row
a	rule
a	run
a	rush
a	sacred
a	safe
a	safe
a	safe
a	safe
a	safer
a	safety
a	sales
a	sample
a	sample
a	sample
a	santa
a	scientific
a	scientific
a	scientifically
a	scientist
a	seattle
a	second
a	second
a	second
a	segment
a	segment
a	selection
a	self
a	self
a	semiliterate
a	senior
a	senior
a	senior
a	sense
a	sense
a	sense
a	sense
a	sergeant
a	serial
a	serial
a	series
a	series
a	series
a	series
a	series
a	serious
a	serious
a	serious
a	service
a	service
a	session
a	setting
a	sex
a	sharper
a	shooting
a	shooting
a	shoplifting
a	short
a	signed
a	signed
a	significant
a	significant
a	significant
a	similar
a	similar
a	similar
a	simple
a	simple
a	simple
a	single
a	single
a	single
a	single
a	single
a	single
a	single
a	single
a	single
a	site
a	six
a	six
a	six
a	slight
a	small
a	small
a	small
a	small
a	small
a	small
a	small
a	small
a	snapshot
a	social
a	society
a	software
a	software
a	software
a	solid
a	solid
a	solution
a	solution
a	sort
a	spate
a	spatial
a	spatial
a	spatial
a	special
a	special
a	specific
a	specific
a	specific
a	specific
a	spike
a	splash
a	splash
a	spokesman
a	spokesman
a	stabbing
a	standard
a	standard
a	standardized
a	standardized
a	standardizing
a	standing
a	standing
a	starting
a	starting
a	state
a	state
a	state
a	state
a	statement
a	statement
a	statistical
a	statistical
a	statistical
a	statistically
a	statistics
a	staunch
a	steady
a	storm
a	storm
a	strategic
a	strategy
a	strategy
a	stream
a	stream
a	stream
a	street
a	street
a	strict
a	strict
a	stroll
a	strong
a	strong
a	strong
a	strong
a	strong
a	strong
a	strong
a	stronger
a	stronger
a	student
a	study
a	study
a	study
a	study
a	study
a	study
a	subset
a	substantial
a	substantial
a	substantial
a	substantial
a	substantive
a	substantive
a	substitute
a	success
a	success
a	successful
a	summary
a	summer
a	supercomputer
a	supervising
a	support
a	support
a	survey
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspect
a	suspected
a	suspicious
a	suspicious
a	sword
a	system
a	systematic
a	systematic
a	systematic
a	systematic
a	systematic
a	systematic
a	systematic
a	systematic
a	systematic
a	systems
a	systems
a	systems
a	tactical
a	tactical
a	target
a	target
a	target
a	targeted
a	targeting
a	targeting
a	task
a	team
a	team
a	team
a	team
a	team
a	team
a	team
a	team
a	tennis
a	term
a	test
a	test
a	test
a	test
a	theoretical
a	theoretical
a	theory
a	theory
a	theory
a	theory
a	thermometer
a	they
a	thief
a	threat
a	threat
a	three
a	time
a	time
a	time
a	time
a	timely
a	tiny
a	tip
a	tipping
a	tool
a	tool
a	tool
a	toolbar
a	top
a	total
a	total
a	total
a	total
a	tourist
a	town
a	track
a	track
a	training
a	training
a	transformation
a	transition
a	treasure
a	tree
a	trial
a	triangle
a	tweet
a	two
a	type
a	typical
a	u
a	ucla
a	ucsc
a	ucsc
a	uk
a	uk
a	unique
a	unique
a	unique
a	unique
a	university
a	use
a	valid
a	variety
a	variety
a	variety
a	variety
a	variety
a	variety
a	variety
a	variety
a	variety
a	variety
a	vast
a	vast
a	vellum
a	very
a	very
a	very
a	very
a	very
a	very
a	viable
a	vice
a	vice
a	vice
a	victim
a	victim
a	victim
a	victim
a	victim
a	video
a	volunteer
a	volunteer
a	wanted
a	warrant
a	washington
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	way
a	weapon
a	week
a	week
a	week
a	week
a	week
a	weibo
a	weibo
a	weight
a	weight
a	weighting
a	westside
a	what
a	where
a	whole
a	whole
a	wide
a	wide
a	wide
a	wide
a	wider
a	wikipedia
a	witness
a	witness
a	woman
a	word
a	workforce
a	working
a	working
a	working
a	working
a	wyckoff
a	year
a	year
a	year
a	year
a	year
a	year
a	year
a	year
a	year
a	year
a	year
a	zone
aaron	j
abandon	at
abandoning	another
abated	with
abates	with
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
ability	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
able	to
aboriginal	offenders
abound	they
about	a
about	a
about	a
about	a
about	almost
about	americans
about	americans
about	americans
about	an
about	an
about	an
about	another
about	another
about	any
about	are
about	are
about	arrests
about	arrests
about	being
about	being
about	being
about	between
about	between
about	big
about	big
about	charging
about	charging
about	co
about	committed
about	committed
about	correlation
about	crime
about	crime
about	crime
about	criminal
about	customer
about	customer
about	customer
about	dangerous
about	dangerous
about	data
about	data
about	data
about	digging
about	dna
about	dna
about	domestic
about	domestic
about	domestic
about	drugs
about	each
about	each
about	eight
about	eight
about	everything
about	evidence
about	evidence
about	evidence
about	evidence
about	evidence
about	five
about	five
about	flu
about	future
about	h
about	half
about	half
about	hard
about	high
about	himself
about	hot
about	how
about	how
about	how
about	how
about	how
about	how
about	how
about	how
about	how
about	how
about	human
about	in
about	legality
about	legitimacy
about	likes
about	likes
about	lincoln
about	local
about	locations
about	matters
about	me
about	me
about	me
about	months
about	months
about	more
about	new
about	numbers
about	of
about	of
about	officers
about	officers
about	officers
about	officers
about	one
about	our
about	our
about	our
about	our
about	our
about	our
about	percent
about	percent
about	percent
about	percent
about	percent
about	percent
about	police
about	pop
about	predicting
about	predictive
about	privacy
about	producing
about	public
about	questions
about	randomized
about	rebuilding
about	rebuilding
about	reducing
about	reported
about	response
about	sensor
about	serious
about	serious
about	similar
about	six
about	snooping
about	solvability
about	state
about	statistical
about	targeting
about	testing
about	that
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	the
about	their
about	their
about	them
about	them
about	them
about	them
about	them
about	these
about	these
about	this
about	this
about	this
about	those
about	three
about	three
about	three
about	three
about	to
about	to
about	to
about	two
about	two
about	us
about	us
about	ways
about	what
about	what
about	what
about	what
about	what
about	what
about	what
about	when
about	when
about	where
about	where
about	where
about	where
about	where
about	where
about	whether
about	whether
about	whether
about	whether
about	whether
about	whether
about	whether
about	whether
about	which
about	which
above	a
above	could
above	earth
above	except
above	support
above	that
above	the
above	the
above	the
above	the
abraham	lincoln
abraham	n
absence	of
absence	of
absent	domestic
absent	offenders
absent	suspect
absent	suspect
absolute	comprehension
absolute	levels
absorbing	more
abstract	causal
abstract	evidence
abundant	research
abuse	campbell
abuse	her
abuse	resistance
abuse	services
abuse	services
abuse	the
abuse	the
abuse	the
abuse	to
abusers	causes
ac	copyright
ac	nsa
ac	uk
academic	but
academic	community
academic	positions
academic	project
academic	research
academic	the
academic	the
academics	at
academics	from
academics	in
academics	increasingly
academics	interested
academics	might
academics	split
academics	the
academics	to
academics	to
academics	would
academies	press
academies	press
academy	hyderabad
academy	of
academy	of
academy	or
academy	or
acc	no
acc	no
acc	no
acc	no
acc	no
acc	no
acc	no
accept	it
accept	messiness
accept	more
accept	or
accept	police
acceptance	of
accepted	by
accepted	tens
accepted	that
accepted	this
accepted	what
accepting	that
accepts	this
access	as
access	as
access	as
access	control
access	control
access	control
access	to
access	to
access	to
access	to
access	to
access	to
access	to
access	to
access	to
access	via
accessed	the
accessed	the
accessed	the
accessible	at
accessible	evidence
accessible	on
accessible	sources
accessible	test
accident	that
accident	that
accidents	how
accomplice	it
accomplish	an
accomplish	different
accomplish	our
accomplish	police
accomplished	even
accomplished	on
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
according	to
accordingly	smartphones
accordingly	smartphones
accordingly	smartphones
account	a
account	a
account	brantingham
account	factors
account	for
account	similarly
account	the
account	thefan
account	thefan
accountability	can
accountability	in
accountability	is
accountable	for
accumulation	of
accuracy	and
accuracy	and
accuracy	at
accuracy	but
accuracy	for
accuracy	for
accuracy	for
accuracy	in
accuracy	of
accuracy	of
accuracy	of
accuracy	of
accuracy	or
accuracy	percent
accuracy	rate
accuracy	where
accuracy	where
accuracy	where
accurate	current
accurate	current
accurate	earthquake
accurate	no
accurate	picture
accurate	since
accurate	than
accurate	to
accurate	to
accurate	to
accurately	is
accurately	predicted
accurately	predicted
accurately	to
accurately	to
accuse	them
accused	c
accused	killer
achieve	a
achieve	international
achieve	that
achieve	the
achieve	this
achieve	this
achieved	with
achievement	he
achievements	in
achieving	success
achieving	success
acknowledged	it
acknowledged	it
acknowledged	it
acquiring	analytics
acquittal	the
acquittal	the
across	all
across	anglo
across	california
across	crime
across	england
across	every
across	north
across	officers
across	officers
across	patrol
across	police
across	police
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	the
across	treatment
across	us
across	us
act	as
act	as
acting	lt
action	ah
action	albert
action	all
action	by
action	by
action	new
action	to
action	was
action	with
action	would
actions	can
actions	in
actions	to
actions	tracked
actions	what
active	duty
active	duty
actively	interacting
activities	and
activities	in
activities	in
activities	such
activities	to
activity	at
activity	going
activity	in
activity	is
activity	only
activity	some
activity	some
activity	their
activity	their
activity	their
activity	this
activity	this
activity	though
activity	using
activity	you
actors	are
actors	are
actual	attackers
actual	frequency
actual	locations
actual	sentence
actually	been
actually	caused
actually	do
actually	do
actually	good
actually	have
actually	have
actually	identified
actually	identified
actually	investing
actually	jeopardize
actually	jeopardize
actually	support
actually	there
acutely	sensitive
acxiom	can
acxiom	can
acxiom	can
ad	for
ad	for
ad	for
ad	slazenger
adaptation	of
adapted	over
add	in
add	it
add	to
added	a
added	bonus
added	contact
added	google
added	google
added	google
added	in
added	in
added	in
added	los
added	overreliance
added	police
added	that
added	that
added	these
added	they
added	to
addiction	is
adding	that
adding	that
adding	the
adding	to
addition	as
addition	as
addition	it
addition	it
addition	most
addition	most
addition	to
addition	to
addition	to
addition	to
addition	to
addition	to
addition	to
addition	to
addition	to
additional	evidence
additional	information
additional	information
additional	resources
additional	resources
additionally	perpetuate
address	a
address	all
address	both
address	concerns
address	concerns
address	every
address	evidence
address	in
address	in
address	known
address	known
address	known
address	on
address	on
address	on
address	to
address	violent
address	violent
address	with
address	with
addressed	almost
addressed	below
addressed	for
addresses	credit
addresses	credit
addresses	credit
addresses	distributed
addresses	in
addresses	or
addresses	or
addresses	than
addresses	the
addressing	the
addressing	the
addressing	them
adds	to
adds	tool
adds	tool
adequate	training
adequately	support
adjust	for
adjusted	arrivals
adjusted	as
adjusted	confidence
adjusted	data
adjusted	models
adjusting	the
adjustments	based
adjustments	based
administering	such
administration	and
administration	argues
administration	new
administration	of
administrative	duties
administrative	interventions
administrative	personnel
administrative	personnel
administrative	policy
administrative	services
administrative	staffers
administrative	staffers
administrative	statistics
administrator	to
administrator	to
administrator	to
administrator	to
admissions	offices
admit	that
admitting	scientific
adolescent	medicine
adopt	more
adopt	new
adopt	simplicity
adopt	the
adopt	the
adopt	the
adopted	a
adopted	a
adopted	a
adopted	by
adopted	by
adopted	computerized
adopted	computerized
adopted	evidence
adopted	it
adopted	police
adopted	sherman
adopted	the
adopted	to
adopters	gave
adoption	of
adoption	of
adoption	of
adoption	the
adrift	emerging
ads	accordingly
ads	accordingly
ads	accordingly
ads	for
ads	for
ads	for
adscene	may
adstack	which
adstack	which
adstack	which
adult	usually
adults	to
advance	with
advanced	knowledge
advanced	level
advanced	testing
advancement	it
advances	as
advances	in
advancing	knowledge
advantage	of
advantage	over
advantages	are
advent	of
advent	of
advent	of
adversaries	silicon
adversaries	silicon
adversaries	silicon
advertise	the
advertisements	a
advertisements	a
advertisements	a
advertisers	detailed
advertisers	detailed
advertisers	detailed
advertisers	there
advertisers	there
advertisers	there
advertising	and
advertising	and
advertising	and
advice	positive
advice	seriously
advised	put
advising	the
advisory	agency
advisory	commission
advisory	commission
advisory	company
advisory	company
advisory	company
advocate	was
advocate	was
advocates	can
advocates	consider
advocates	of
advocates	say
advocates	say
advocates	say
aerial	shots
aerial	vantage
aerial	vantage
affairs	crime
affairs	university
affect	crime
affect	crimes
affect	his
affect	his
affect	policy
affect	us
affected	by
affected	by
affecting	police
affecting	public
affects	our
affects	the
affects	the
affects	the
affiliation	is
affiliation	is
affluence	property
africa	analyze
after	a
after	a
after	a
after	a
after	a
after	a
after	all
after	all
after	allegations
after	allegations
after	allegations
after	arrest
after	awhile
after	completing
after	crimes
after	crimes
after	decades
after	detective
after	domestic
after	drinking
after	for
after	four
after	four
after	it
after	new
after	p
after	police
after	reading
after	reading
after	residents
after	responding
after	salinas
after	six
after	studies
after	such
after	such
after	the
after	the
after	the
after	the
after	the
after	the
after	the
after	the
after	the
after	the
after	their
after	these
after	they
after	they
after	they
after	three
after	top
after	touching
after	world
after	years
after	years
aftermath	he
aftermath	of
aftermath	of
aftershock	to
aftershocks	a
aftershocks	and
aftershocks	from
aftershocks	in
aftershocks	of
aftershocks	of
aftershocks	of
aftershocks	such
aftershocks	such
aftershocks	they
again	christina
again	the
against	a
against	a
against	a
against	a
against	a
against	children
against	guns
against	important
against	ongoing
against	police
against	police
against	police
against	police
against	police
against	police
against	property
against	racial
against	repeat
against	robberies
against	suspects
against	suspects
against	the
against	the
against	the
against	the
against	the
against	them
against	them
against	what
against	what
age	chicago
age	company
age	demographics
age	either
age	melbourne
age	of
age	of
age	that
age	those
agencies	already
agencies	also
agencies	are
agencies	as
agencies	began
agencies	began
agencies	better
agencies	can
agencies	can
agencies	can
agencies	critics
agencies	deploy
agencies	employing
agencies	especially
agencies	fail
agencies	few
agencies	found
agencies	from
agencies	have
agencies	have
agencies	have
agencies	have
agencies	have
agencies	have
agencies	have
agencies	identified
agencies	in
agencies	in
agencies	in
agencies	in
agencies	including
agencies	including
agencies	including
agencies	including
agencies	including
agencies	invented
agencies	investors
agencies	lacked
agencies	on
agencies	or
agencies	or
agencies	or
agencies	proprietary
agencies	rapid
agencies	said
agencies	say
agencies	still
agencies	still
agencies	still
agencies	stop
agencies	subsidized
agencies	such
agencies	take
agencies	target
agencies	testing
agencies	than
agencies	than
agencies	that
agencies	these
agencies	to
agencies	to
agencies	to
agencies	to
agencies	track
agencies	us
agencies	use
agencies	use
agencies	using
agencies	were
agencies	with
agencies	with
agencies	would
agency	analyst
agency	appears
agency	appears
agency	believes
agency	believes
agency	by
agency	compstat
agency	contributes
agency	cost
agency	could
agency	crime
agency	crime
agency	decision
agency	directed
agency	direction
agency	every
agency	had
agency	has
agency	has
agency	has
agency	implementing
agency	in
agency	managers
agency	on
agency	or
agency	or
agency	policing
agency	prints
agency	programs
agency	programs
agency	programs
agency	public
agency	s
agency	s
agency	s
agency	s
agency	s
agency	so
agency	stands
agency	that
agency	that
agency	the
agency	these
agency	this
agency	to
agency	to
agency	to
agency	to
agency	to
agency	to
agency	to
agency	tried
agency	uses
agency	uses
agency	uses
agency	workforce
agency	would
agencywide	targeting
agenda	for
agenda	seeking
agendas	for
aggravate	the
aggravated	assault
aggravated	assault
aggregate	at
aggregate	location
aggregate	location
aggregate	location
aggregated	and
aggregated	crime
aggregating	quite
aggregating	quite
aggregating	quite
aggressive	use
ago	a
ago	and
ago	as
ago	but
ago	but
ago	but
ago	criminologist
ago	downtown
ago	involving
ago	lesser
ago	lesser
ago	lost
ago	lost
ago	lost
ago	police
ago	someone
ago	that
ago	that
ago	they
ago	they
ago	to
ago	to
ago	will
ago	will
agree	to
agree	with
agreed	to
agreement	for
agreements	serve
ah	that
ahead	anymore
ahead	anymore
ahead	anymore
ahead	arnold
ahead	lund
ahead	of
ahead	of
ahead	of
ahead	of
ahead	of
ahead	of
ahlman	forecasting
aim	at
aim	is
aim	of
aim	of
aimed	at
aimed	at
aiming	to
air	pollution
air	support
airline	or
airline	or
airline	or
airline	you
airport	style
al	a
al	all
al	and
al	and
al	as
al	capone
al	evidence
al	few
al	franken
al	franken
al	franken
al	from
al	gore
al	have
al	hot
al	is
al	launched
al	minneapolis
al	no
al	no
al	shakarchi
al	the
al	the
al	the
al	the
al	trial
al	trojanowicz
al	weisburd
al	what
al	what
al	what
al	what
al	while
alarmed	about
albany	school
albert	j
albert	j
albert	j
albert	j
albert	j
alberta	may
alberta	on
alcohol	tobacco
alcohol	tobacco
aldine	goldstein
alec	campbell
alert	malinowski
alert	malinowski
alert	malinowski
alex	piquero
alexander	m
alexandra	mayor
alfred	jacqueline
algorithm	has
algorithm	has
algorithm	is
algorithm	might
algorithm	produces
algorithm	similar
algorithm	that
algorithm	the
algorithm	to
algorithm	to
algorithm	to
algorithm	to
algorithm	to
algorithm	uses
algorithms	a
algorithms	and
algorithms	and
algorithms	how
algorithms	in
algorithms	in
algorithms	in
algorithms	not
algorithms	not
algorithms	not
algorithms	really
algorithms	the
algorithms	the
algorithms	the
algorithms	the
algorithms	those
algorithms	to
algorithms	to
alhambra	are
alhambra	are
alhambra	as
alhambra	as
alhambra	became
alhambra	became
alhambra	has
alhambra	implemented
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	police
alhambra	residents
alhambra	residents
alhambra	residents
alhambra	said
alhambra	source
alhambra	source
alhambra	the
alhambra	the
alhambra	the
alhambrapolice	arrived
alhambrapolice	arrived
alike	who
alike	who
all	about
all	across
all	aggregated
all	areas
all	arrestees
all	as
all	aspects
all	beats
all	both
all	but
all	but
all	california
all	calls
all	chief
all	cities
all	cities
all	citizen
all	contribute
all	countries
all	crime
all	crime
all	crimes
all	crimes
