organization,to,1,3,3
organizations,the,1,3,3
p,but,1,3,3
p,yet,1,3,3
parks,and,1,3,3
perspective,on,1,3,3
police,themselves,2,6,3
policing,i,2,6,3
policing,problem,1,3,3
policing,weisburd,1,3,3
preventive,patrol,3,9,3
prospects,of,1,3,3
regarded,as,1,3,3
research,is,2,6,3
resistance,to,1,3,3
rogers,p,1,3,3
s,government,1,3,3
san,bernardino,1,3,3
standard,policing,1,3,3
strawberry,pop,1,3,3
strengthening,of,1,3,3
structure,the,1,3,3
such,research,1,3,3
tension,between,1,3,3
that,developed,1,3,3
that,first,1,3,3
the,attacks,1,3,3
the,crisis,1,3,3
the,evaluation,1,3,3
the,industry,1,3,3
the,military,2,6,3
the,move,1,3,3
the,nineteenth,1,3,3
the,widespread,1,3,3
they,tend,1,3,3
things,as,1,3,3
this,volume,1,3,3
this,week,2,6,3
to,collaborate,1,3,3
to,combat,2,6,3
to,counter,1,3,3
to,spot,1,3,3
toward,the,1,3,3
us,more,1,3,3
was,one,1,3,3
were,down,1,3,3
who,gets,1,3,3
with,mohler,2,6,3
without,much,1,3,3
words,santa,1,3,3
worked,on,1,3,3
would,require,1,3,3
dc,national,5,14,2.8
although,there,3,8,2.666666667
and,control,3,8,2.666666667
at,santa,3,8,2.666666667
program,which,3,8,2.666666667
researchers,to,3,8,2.666666667
the,internal,3,8,2.666666667
and,society,5,13,2.6
a,survey,2,5,2.5
braga,and,2,5,2.5
culture,of,6,15,2.5
first,in,4,10,2.5
for,change,2,5,2.5
host,of,2,5,2.5
maps,of,2,5,2.5
national,research,2,5,2.5
new,system,2,5,2.5
of,chiefs,2,5,2.5
of,small,2,5,2.5
on,site,2,5,2.5
poised,to,2,5,2.5
police,now,2,5,2.5
society,review,2,5,2.5
tell,us,2,5,2.5
the,communities,2,5,2.5
the,influence,2,5,2.5
the,reform,2,5,2.5
thus,far,2,5,2.5
time,location,2,5,2.5
time,when,2,5,2.5
with,community,2,5,2.5
friend,said,11,27,2.454545455
university,press,9,22,2.444444444
a,braga,3,7,2.333333333
agencies,are,3,7,2.333333333
by,time,3,7,2.333333333
extent,to,6,14,2.333333333
patrol,officer,3,7,2.333333333
to,distinguish,3,7,2.333333333
cambridge,ma,4,9,2.25
police,strategies,4,9,2.25
policing,an,4,9,2.25
twentieth,century,8,18,2.25
and,weisburd,7,15,2.142857143
a,decrease,1,2,2
a,hurricane,1,2,2
a,p,2,4,2
a,parked,2,4,2
a,perspective,1,2,2
a,powerful,2,4,2
a,remarkable,1,2,2
a,situation,1,2,2
a,system,6,12,2
accounting,for,1,2,2
accurate,the,1,2,2
acquire,the,1,2,2
actions,that,1,2,2
activities,that,1,2,2
adds,to,1,2,2
adherence,to,1,2,2
adopt,and,1,2,2
affecting,the,1,2,2
after,an,1,2,2
after,reading,2,4,2
after,six,1,2,2
afternoon,in,1,2,2
agencies,but,1,2,2
agencies,especially,1,2,2
agencies,with,2,4,2
all,started,1,2,2
also,looking,1,2,2
although,a,2,4,2
ambivalence,about,1,2,2
america,have,1,2,2
american,communities,1,2,2
among,local,1,2,2
among,others,1,2,2
an,age,3,6,2
an,all,1,2,2
an,emerging,2,4,2
an,impressive,1,2,2
an,industry,2,4,2
an,internal,1,2,2
and,administration,1,2,2
and,agency,1,2,2
and,australia,1,2,2
and,brown,1,2,2
and,burglars,2,4,2
and,career,1,2,2
and,complex,1,2,2
and,contemporary,1,2,2
and,culture,1,2,2
and,cynthia,1,2,2
and,detecting,1,2,2
and,finally,1,2,2
and,implementation,2,4,2
and,james,3,6,2
and,large,2,4,2
and,looking,1,2,2
and,low,1,2,2
and,maria,1,2,2
and,places,1,2,2
and,programs,1,2,2
and,reform,1,2,2
and,reports,1,2,2
and,researchers,1,2,2
and,sought,1,2,2
and,susan,1,2,2
and,take,2,4,2
and,tobago,1,2,2
and,trends,1,2,2
and,updated,1,2,2
and,william,1,2,2
and,windows,1,2,2
angeles,department,1,2,2
angeles,is,1,2,2
annual,meeting,1,2,2
another,in,1,2,2
answer,depends,1,2,2
anthropologist,jeff,1,2,2
anything,but,1,2,2
apple,s,1,2,2
are,better,1,2,2
are,changing,1,2,2
are,recalibrated,1,2,2
are,relevant,1,2,2
are,thought,1,2,2
areas,during,1,2,2
as,early,1,2,2
at,p,2,4,2
attacks,on,1,2,2
attributable,to,2,4,2
available,the,1,2,2
basic,books,1,2,2
be,associated,1,2,2
be,attributable,1,2,2
be,careful,1,2,2
be,first,1,2,2
be,hit,1,2,2
be,months,1,2,2
be,only,1,2,2
be,our,1,2,2
be,tweaked,1,2,2
became,more,1,2,2
because,as,1,2,2
been,quite,1,2,2
benefit,from,2,4,2
berkeley,university,1,2,2
between,them,1,2,2
between,these,1,2,2
between,when,1,2,2
bias,that,1,2,2
blumstein,and,1,2,2
brantingham,and,1,2,2
break,in,2,4,2
burglaries,vehicle,2,4,2
burglary,car,1,2,2
but,is,1,2,2
buying,habits,1,2,2
by,joseph,1,2,2
c,santa,1,2,2
california,press,1,2,2
called,after,1,2,2
can,afford,1,2,2
can,anticipate,1,2,2
can,see,1,2,2
can,tell,2,4,2
car,break,1,2,2
car,for,2,4,2
case,basis,1,2,2
census,of,2,4,2
central,coast,1,2,2
century,was,1,2,2
certain,aspects,1,2,2
certain,type,1,2,2
change,but,1,2,2
changes,as,1,2,2
chicago,s,2,4,2
chief,kevin,1,2,2
chief,s,1,2,2
chiefs,association,1,2,2
chiefs,of,2,4,2
citizen,satisfaction,1,2,2
city,will,1,2,2
claim,to,1,2,2
clara,university,11,22,2
common,method,1,2,2
common,police,1,2,2
complexity,of,3,6,2
compstat,system,1,2,2
concentrate,on,1,2,2
consequences,are,1,2,2
consolidation,of,1,2,2
contemporary,problems,1,2,2
context,that,1,2,2
control,to,1,2,2
controlling,police,1,2,2
coordination,of,1,2,2
cops,and,1,2,2
cops,at,1,2,2
core,police,1,2,2
could,predict,2,4,2
court,processes,1,2,2
create,better,1,2,2
crime,burglary,1,2,2
crime,mohler,3,6,2
crime,news,1,2,2
crimes,including,2,4,2
criminals,as,2,4,2
cruz,experiment,1,2,2
culture,that,1,2,2
daily,as,1,2,2
danger,and,1,2,2
data,now,1,2,2
data,provided,1,2,2
david,and,2,4,2
david,h,3,6,2
deadly,force,1,2,2
decade,of,1,2,2
december,http,1,2,2
decisions,in,1,2,2
dennis,p,1,2,2
department,became,1,2,2
department,said,2,4,2
departments,can,2,4,2
departments,had,1,2,2
departments,were,1,2,2
deploy,our,1,2,2
detecting,patterns,1,2,2
determined,that,1,2,2
development,and,1,2,2
different,ways,1,2,2
diffusion,of,2,4,2
distinguish,the,1,2,2
diversity,in,1,2,2
diversity,of,1,2,2
doing,it,2,4,2
done,to,1,2,2
downtown,parking,1,2,2
drugs,but,1,2,2
during,times,1,2,2
earlier,this,1,2,2
early,as,1,2,2
earthquake,in,1,2,2
eck,john,1,2,2
edward,j,1,2,2
effectiveness,but,1,2,2
effects,the,1,2,2
efficiency,and,1,2,2
elements,that,1,2,2
eliminates,the,1,2,2
empirical,examination,1,2,2
even,less,2,4,2
evidence,available,2,4,2
example,created,1,2,2
expect,that,2,4,2
expectations,and,1,2,2
experiences,of,1,2,2
extent,the,1,2,2
external,pressure,1,2,2
fall,in,2,4,2
few,studies,1,2,2
finally,there,1,2,2
first,few,1,2,2
first,he,1,2,2
for,by,1,2,2
for,officers,1,2,2
from,law,1,2,2
from,less,1,2,2
from,within,1,2,2
full,time,2,4,2
functions,of,1,2,2
fusion,centers,1,2,2
growing,role,1,2,2
hand,in,1,2,2
happens,when,2,4,2
has,found,2,4,2
have,as,1,2,2
have,great,1,2,2
have,identified,1,2,2
have,observed,1,2,2
have,percent,1,2,2
have,remained,1,2,2
he,d,1,2,2
he,expects,2,4,2
he,wants,2,4,2
heard,from,1,2,2
held,a,1,2,2
help,those,1,2,2
here,for,1,2,2
high,and,1,2,2
high,degree,2,4,2
hiring,of,1,2,2
hoping,to,1,2,2
house,to,1,2,2
how,accurate,1,2,2
how,information,1,2,2
how,officers,1,2,2
how,such,1,2,2
how,their,2,4,2
however,some,1,2,2
ii,the,1,2,2
illegal,drugs,1,2,2
illuminate,the,1,2,2
illustrates,the,1,2,2
implement,predictive,1,2,2
implementing,the,1,2,2
in,action,1,2,2
in,bringing,1,2,2
in,community,7,14,2
in,depth,3,6,2
in,handbook,1,2,2
in,nation,2,4,2
in,previous,1,2,2
in,rural,1,2,2
incorporate,the,1,2,2
increasing,attention,1,2,2
individual,officers,1,2,2
innovations,and,1,2,2
intensive,monitoring,1,2,2
interagency,coordination,1,2,2
into,cars,1,2,2
into,custody,1,2,2
into,police,1,2,2
is,characterized,1,2,2
is,great,1,2,2
is,made,2,4,2
is,necessarily,1,2,2
is,striking,1,2,2
is,we,1,2,2
it,worked,2,4,2
its,patrol,1,2,2
james,j,4,8,2
january,saturday,1,2,2
jeffrey,a,1,2,2
july,compared,1,2,2
july,to,1,2,2
justice,assistance,1,2,2
kelling,george,2,4,2
kevin,vogel,1,2,2
kingdom,to,1,2,2
know,like,1,2,2
knowledge,to,2,4,2
l,and,1,2,2
last,few,1,2,2
later,it,1,2,2
latter,part,1,2,2
leaders,are,1,2,2
leaders,to,2,4,2
leadership,in,1,2,2
learn,from,2,4,2
less,effective,1,2,2
less,staff,1,2,2
like,earthquakes,1,2,2
like,wal,1,2,2
limited,evidence,1,2,2
ll,go,1,2,2
local,elected,1,2,2
london,routledge,1,2,2
looked,for,1,2,2
looking,into,1,2,2
lum,cynthia,1,2,2
made,such,1,2,2
major,changes,1,2,2
mark,h,1,2,2
martin,short,1,2,2
math,professor,2,4,2
matt,mckinney,1,2,2
minorities,and,1,2,2
mobilize,the,1,2,2
mohler,the,2,4,2
months,the,1,2,2
more,advanced,1,2,2
more,challenging,1,2,2
most,promising,1,2,2
most,visible,1,2,2
much,police,1,2,2
named,as,1,2,2
national,government,1,2,2
national,survey,2,4,2
national,surveys,1,2,2
near,campus,1,2,2
new,focus,1,2,2
new,methods,1,2,2
not,measured,1,2,2
not,much,1,2,2
noted,by,1,2,2
numbers,with,2,4,2
occur,are,1,2,2
of,contemporary,2,4,2
of,cultural,1,2,2
of,deadly,1,2,2
of,enforcement,1,2,2
of,features,1,2,2
of,five,1,2,2
of,home,2,4,2
of,implementation,1,2,2
of,michigan,1,2,2
of,nations,1,2,2
of,officer,1,2,2
of,organizational,4,8,2
of,power,1,2,2
of,rational,1,2,2
of,sciences,1,2,2
of,stations,1,2,2
of,will,1,2,2
offenses,the,1,2,2
officers,because,1,2,2
officers,they,1,2,2
old,fashioned,2,4,2
on,by,1,2,2
on,earthquake,1,2,2
on,models,1,2,2
on,property,3,6,2
one,house,1,2,2
one,must,1,2,2
one,woman,1,2,2
ones,that,1,2,2
operations,of,1,2,2
or,county,1,2,2
or,experience,1,2,2
or,reality,1,2,2
or,whether,2,4,2
organizations,or,1,2,2
other,agencies,1,2,2
other,calls,1,2,2
other,crime,1,2,2
other,was,1,2,2
others,such,1,2,2
our,predictive,1,2,2
our,resources,1,2,2
oxford,oxford,1,2,2
panel,on,1,2,2
performance,in,2,4,2
performance,the,1,2,2
planning,to,1,2,2
police,behavior,3,6,2
police,has,1,2,2
police,knowledge,1,2,2
police,staffing,1,2,2
police,technologies,1,2,2
police,than,1,2,2
policing,across,1,2,2
policing,edited,4,8,2
policing,era,2,4,2
policing,however,1,2,2
policing,one,1,2,2
policing,skogan,1,2,2
policing,this,1,2,2
policing,we,1,2,2
political,science,1,2,2
practices,is,1,2,2
practices,the,1,2,2
predict,when,1,2,2
predicted,future,1,2,2
prediction,technology,1,2,2
predictions,to,2,4,2
predictive,program,1,2,2
predicts,that,1,2,2
prevention,efforts,1,2,2
private,police,1,2,2
problem,at,1,2,2
professional,standards,1,2,2
project,that,1,2,2
projections,are,1,2,2
prospects,for,1,2,2
provided,him,1,2,2
public,service,1,2,2
put,a,1,2,2
r,richard,1,2,2
reaction,of,1,2,2
reasons,to,1,2,2
reaves,brian,1,2,2
recalibrated,daily,1,2,2
recent,decades,1,2,2
recommendations,to,1,2,2
reducing,police,1,2,2
reform,and,1,2,2
reiss,and,1,2,2
remains,a,1,2,2
report,washington,1,2,2
reported,burglaries,1,2,2
reported,crime,2,4,2
require,police,1,2,2
requiring,the,1,2,2
research,council,2,4,2
research,that,3,6,2
researchers,found,1,2,2
resistant,to,1,2,2
resources,but,1,2,2
responsiveness,to,1,2,2
results,to,2,4,2
rhetoric,or,1,2,2
rooted,in,1,2,2
rosann,greenspan,1,2,2
rubric,of,1,2,2
s,assistant,1,2,2
s,confidence,1,2,2
s,growing,1,2,2
s,project,1,2,2
s,there,1,2,2
said,load,1,2,2
say,he,1,2,2
says,of,1,2,2
scientific,evidence,1,2,2
scrutiny,and,1,2,2
see,more,2,4,2
segments,of,1,2,2
selecting,the,1,2,2
sentinel,calif,3,6,2
service,from,1,2,2
service,organizations,1,2,2
sex,and,1,2,2
short,run,1,2,2
situation,where,1,2,2
skills,of,1,2,2
so,what,1,2,2
so,with,2,4,2
some,violent,1,2,2
staff,than,1,2,2
stations,and,1,2,2
statistical,model,2,4,2
stop,before,1,2,2
strategy,that,1,2,2
street,officers,1,2,2
strike,next,1,2,2
students,of,1,2,2
studies,that,2,4,2
studies,the,1,2,2
systematic,observation,1,2,2
tactics,and,1,2,2
targeted,crime,1,2,2
techniques,have,1,2,2
technologies,can,1,2,2
technologies,have,2,4,2
technology,based,1,2,2
technology,while,1,2,2
testing,in,1,2,2
than,predicted,1,2,2
that,car,1,2,2
that,gives,1,2,2
that,repeat,2,4,2
that,since,1,2,2
that,technological,1,2,2
that,used,1,2,2
the,automobile,1,2,2
the,census,1,2,2
the,change,2,4,2
the,changing,2,4,2
the,contours,1,2,2
the,cultural,1,2,2
the,decade,1,2,2
the,departments,1,2,2
the,experiences,1,2,2
the,formal,1,2,2
the,globe,1,2,2
the,innovation,3,6,2
the,neighborhoods,1,2,2
the,pressure,2,4,2
the,projections,1,2,2
the,requirements,1,2,2
the,women,1,2,2
their,authority,1,2,2
there,that,1,2,2
these,activities,1,2,2
these,features,1,2,2
these,maps,1,2,2
these,places,1,2,2
these,small,1,2,2
they,and,1,2,2
they,made,1,2,2
they,possess,1,2,2
they,serve,1,2,2
this,all,1,2,2
this,suggests,1,2,2
those,algorithms,1,2,2
three,decades,2,4,2
time,are,1,2,2
time,this,1,2,2
times,that,1,2,2
to,garner,1,2,2
to,judge,2,4,2
to,learn,3,6,2
to,members,1,2,2
to,mobilize,1,2,2
to,offer,2,4,2
to,plan,1,2,2
to,professional,1,2,2
to,start,1,2,2
to,strike,1,2,2
to,structure,1,2,2
together,the,1,2,2
tom,r,1,2,2
top,of,1,2,2
tracking,systems,1,2,2
trajectory,of,1,2,2
transformed,the,1,2,2
transparency,in,1,2,2
trend,toward,1,2,2
trinidad,and,1,2,2
trouble,spots,1,2,2
uc,santa,1,2,2
unchanged,for,1,2,2
understood,in,1,2,2
updated,data,1,2,2
used,are,1,2,2
useful,but,1,2,2
values,of,1,2,2
very,promising,1,2,2
viii,conclusion,1,2,2
was,instrumental,1,2,2
was,quite,1,2,2
was,very,1,2,2
washington,dc,19,38,2
way,it,1,2,2
ways,the,1,2,2
we,must,1,2,2
we,thought,1,2,2
well,developed,1,2,2
well,have,1,2,2
were,arrested,1,2,2
were,designed,1,2,2
what,could,1,2,2
what,doesn,1,2,2
what,some,1,2,2
when,budgets,1,2,2
when,crime,1,2,2
when,one,1,2,2
which,areas,1,2,2
which,requires,1,2,2
which,these,1,2,2
while,local,1,2,2
wide,variety,1,2,2
will,influence,1,2,2
wilson,s,2,4,2
windows,of,1,2,2
with,computer,2,4,2
with,expectations,1,2,2
with,lower,1,2,2
woman,was,1,2,2
work,is,3,6,2
work,might,1,2,2
works,what,1,2,2
would,enable,1,2,2
year,at,1,2,2
york,basic,1,2,2
police,practice,9,17,1.888888889
studies,of,7,13,1.857142857
more,efficient,5,9,1.8
the,researchers,5,9,1.8
to,perform,5,9,1.8
a,highly,4,7,1.75
and,organizational,4,7,1.75
community,oriented,4,7,1.75
kelling,and,4,7,1.75
of,large,4,7,1.75
or,less,4,7,1.75
police,reform,4,7,1.75
santacruzsentinel,com,4,7,1.75
the,twentieth,8,14,1.75
an,organization,3,5,1.666666667
and,local,9,15,1.666666667
and,policing,3,5,1.666666667
each,shift,3,5,1.666666667
given,a,3,5,1.666666667
he,ll,3,5,1.666666667
j,willis,3,5,1.666666667
policies,and,3,5,1.666666667
policing,services,3,5,1.666666667
pop,tarts,3,5,1.666666667
selection,of,3,5,1.666666667
stephen,baxter,3,5,1.666666667
strategies,and,6,10,1.666666667
technologies,in,3,5,1.666666667
the,movement,3,5,1.666666667
the,selection,3,5,1.666666667
to,it,3,5,1.666666667
values,and,3,5,1.666666667
anthony,a,5,8,1.6
one,might,5,8,1.6
police,patrol,5,8,1.6
of,local,12,19,1.583333333
cruz,police,26,41,1.576923077
the,twenty,7,11,1.571428571
features,of,9,14,1.555555556
a,larger,2,3,1.5
a,professional,2,3,1.5
a,trend,2,3,1.5
abuse,of,2,3,1.5
accounted,for,2,3,1.5
an,unusual,2,3,1.5
and,evaluation,2,3,1.5
and,j,2,3,1.5
and,larger,2,3,1.5
and,lum,2,3,1.5
and,only,2,3,1.5
and,richard,2,3,1.5
and,rural,2,3,1.5
and,sustain,2,3,1.5
as,information,2,3,1.5
assessments,of,2,3,1.5
at,roll,2,3,1.5
auto,thefts,2,3,1.5
be,accomplished,2,3,1.5
been,to,2,3,1.5
but,even,2,3,1.5
but,perhaps,2,3,1.5
can,police,2,3,1.5
changes,are,2,3,1.5
com,load,2,3,1.5
com,section,2,3,1.5
comparing,the,2,3,1.5
craig,d,2,3,1.5
dc,police,8,12,1.5
different,levels,2,3,1.5
do,and,2,3,1.5
eight,years,4,6,1.5
element,in,2,3,1.5
embedded,in,2,3,1.5
environment,that,2,3,1.5
experience,of,2,3,1.5
face,to,2,3,1.5
first,five,2,3,1.5
five,months,2,3,1.5
forces,that,2,3,1.5
groups,that,2,3,1.5
have,attempted,2,3,1.5
in,first,2,3,1.5
in,it,2,3,1.5
innovations,in,2,3,1.5
into,its,2,3,1.5
it,appears,2,3,1.5
it,work,2,3,1.5
justice,police,2,3,1.5
larger,police,2,3,1.5
made,it,2,3,1.5
making,sense,2,3,1.5
mercury,news,6,9,1.5
met,with,4,6,1.5
more,sworn,2,3,1.5
much,less,2,3,1.5
nineteenth,century,2,3,1.5
not,appear,2,3,1.5
not,exactly,2,3,1.5
not,on,2,3,1.5
of,labor,2,3,1.5
of,management,2,3,1.5
of,most,2,3,1.5
of,technologies,2,3,1.5
officers,of,2,3,1.5
organization,in,2,3,1.5
organization,of,2,3,1.5
organizations,that,2,3,1.5
police,policy,2,3,1.5
policing,in,24,36,1.5
policing,law,2,3,1.5
prevent,a,2,3,1.5
program,was,4,6,1.5
research,indicates,2,3,1.5
share,of,2,3,1.5
some,evidence,2,3,1.5
studies,are,2,3,1.5
t,work,2,3,1.5
tended,to,2,3,1.5
that,community,2,3,1.5
that,much,2,3,1.5
the,international,2,3,1.5
the,short,2,3,1.5
the,week,2,3,1.5
these,meetings,2,3,1.5
time,on,2,3,1.5
to,capture,2,3,1.5
to,generalize,2,3,1.5
to,homes,2,3,1.5
to,resist,2,3,1.5
to,santa,4,6,1.5
two,way,2,3,1.5
vulnerable,to,2,3,1.5
we,may,2,3,1.5
which,have,4,6,1.5
which,means,2,3,1.5
worked,in,2,3,1.5
yet,another,2,3,1.5
journal,of,22,32,1.454545455
efforts,to,9,13,1.444444444
help,police,7,10,1.428571429
local,law,7,10,1.428571429
santa,clara,17,24,1.411764706
modern,policing,5,7,1.4
places,and,5,7,1.4
the,core,5,7,1.4
the,effects,18,25,1.388888889
zach,friend,8,11,1.375
to,change,14,19,1.357142857
the,nation,20,27,1.35
about,predictive,3,4,1.333333333
agencies,around,3,4,1.333333333
and,early,3,4,1.333333333
and,service,3,4,1.333333333
before,each,3,4,1.333333333
called,predictive,3,4,1.333333333
code,qc,3,4,1.333333333
complaints,and,3,4,1.333333333
consequence,of,3,4,1.333333333
copyright,santa,3,4,1.333333333
days,after,3,4,1.333333333
documents,santa,3,4,1.333333333
happen,in,3,4,1.333333333
have,shown,3,4,1.333333333
more,crime,3,4,1.333333333
more,people,3,4,1.333333333
neighborhood,in,3,4,1.333333333
news,reports,3,4,1.333333333
no,qc,3,4,1.333333333
of,minority,3,4,1.333333333
of,reported,3,4,1.333333333
parking,garage,3,4,1.333333333
police,crime,3,4,1.333333333
police,from,3,4,1.333333333
policing,are,3,4,1.333333333
program,is,3,4,1.333333333
qc,copyright,3,4,1.333333333
samples,of,3,4,1.333333333
sentinel,california,3,4,1.333333333
sentinel,of,3,4,1.333333333
small,and,3,4,1.333333333
systems,in,3,4,1.333333333
take,advantage,3,4,1.333333333
that,although,3,4,1.333333333
the,complexity,3,4,1.333333333
the,targeted,3,4,1.333333333
the,worst,3,4,1.333333333
this,sort,3,4,1.333333333
time,date,3,4,1.333333333
to,talk,3,4,1.333333333
was,at,3,4,1.333333333
ways,in,3,4,1.333333333
women,were,3,4,1.333333333
police,work,13,17,1.307692308
of,police,117,151,1.290598291
and,problem,7,9,1.285714286
crime,analyst,11,14,1.272727273
the,impact,11,14,1.272727273
an,earthquake,4,5,1.25
and,david,8,10,1.25
for,local,4,5,1.25
have,argued,4,5,1.25
morris,vol,4,5,1.25
national,police,4,5,1.25
officers,will,4,5,1.25
organizations,and,4,5,1.25
public,police,4,5,1.25
s,an,4,5,1.25
seen,a,4,5,1.25
standard,model,4,5,1.25
to,guide,4,5,1.25
university,and,4,5,1.25
use,that,4,5,1.25
community,policing,71,88,1.23943662
culture,and,5,6,1.2
