neighborhood,so,that,1,4,4
new,york,wiley,1,4,4
news,reports,about,1,4,4
no,one,was,1,4,4
not,to,arrest,1,4,4
of,crime,reports,1,4,4
of,crimes,to,1,4,4
of,data,could,1,4,4
of,home,burglaries,1,4,4
of,justice,http,1,4,4
on,the,belief,1,4,4
police,officer,is,1,4,4
police,organization,edited,1,4,4
practices,of,the,1,4,4
punch,cambridge,ma,1,4,4
put,police,in,1,4,4
research,on,police,1,4,4
roll,call,meetings,1,4,4
said,he,wants,1,4,4
santa,cruz,santa,1,4,4
such,a,system,1,4,4
the,late,twentieth,1,4,4
the,person,is,1,4,4
the,program,which,1,4,4
the,selection,of,1,4,4
the,sorts,of,1,4,4
the,work,at,1,4,4
threat,of,terrorism,1,4,4
time,location,and,1,4,4
to,combat,crime,1,4,4
to,have,an,1,4,4
to,prevent,it,1,4,4
try,to,prevent,1,4,4
we,re,the,1,4,4
with,computer,programs,1,4,4
years,of,crime,2,8,4
of,local,police,2,7,3.5
rank,and,file,2,7,3.5
after,the,fact,1,3,3
an,age,of,2,6,3
and,how,much,1,3,3
and,implementation,of,1,3,3
and,james,j,1,3,3
and,to,serve,2,6,3
appear,to,have,1,3,3
are,given,a,1,3,3
baxter,santa,cruz,1,3,3
been,used,to,1,3,3
boston,little,brown,1,3,3
bratton,william,j,1,3,3
byline,stephen,baxter,1,3,3
can,tell,us,1,3,3
communities,and,their,1,3,3
community,policing,a,1,3,3
crime,byline,by,1,3,3
data,from,the,2,6,3
dc,bureau,of,1,3,3
face,to,face,1,3,3
first,half,of,1,3,3
for,the,santa,2,6,3
have,attempted,to,1,3,3
how,police,organizations,1,3,3
http,www,ncjrs,1,3,3
ideas,in,american,1,3,3
in,american,police,1,3,3
in,the,latter,1,3,3
in,this,volume,1,3,3
influence,on,police,1,3,3
length,words,santa,1,3,3
little,or,no,1,3,3
mastrofski,and,weisburd,1,3,3
nation,to,use,2,6,3
not,appear,to,1,3,3
officers,are,given,1,3,3
people,but,rather,1,3,3
police,and,community,1,3,3
police,organization,in,1,3,3
police,work,as,1,3,3
policies,and,practices,1,3,3
policing,weisburd,and,1,3,3
research,indicates,that,1,3,3
some,evidence,that,1,3,3
some,have,argued,1,3,3
stephen,baxter,santa,1,3,3
strawberry,pop,tarts,1,3,3
study,of,police,1,3,3
the,change,in,1,3,3
the,culture,of,3,9,3
the,first,half,1,3,3
the,highest,probability,1,3,3
the,next,level,1,3,3
the,police,chief,1,3,3
they,tend,to,1,3,3
to,measure,the,1,3,3
to,use,a,2,6,3
to,which,they,1,3,3
u,s,government,1,3,3
washington,dc,bureau,1,3,3
were,likely,to,1,3,3
wesley,g,skogan,1,3,3
when,they,are,1,3,3
where,and,how,1,3,3
whether,and,how,1,3,3
which,the,police,1,3,3
words,santa,cruz,1,3,3
washington,dc,national,5,14,2.8
at,santa,clara,3,8,2.666666667
a,time,when,2,5,2.5
and,society,review,2,5,2.5
around,the,nation,2,5,2.5
braga,and,weisburd,2,5,2.5
change,in,the,2,5,2.5
control,in,the,2,5,2.5
effects,of,police,2,5,2.5
of,police,and,2,5,2.5
over,the,course,2,5,2.5
the,influence,of,2,5,2.5
weisburd,and,neyroud,2,5,2.5
anthony,a,braga,3,7,2.333333333
extent,to,which,6,14,2.333333333
the,extent,to,6,14,2.333333333
and,the,police,4,9,2.25
a,certain,type,1,2,2
a,decrease,in,1,2,2
a,downtown,parking,1,2,2
a,home,or,2,4,2
a,more,effective,1,2,2
a,predictive,analytics,1,2,2
a,survey,of,2,4,2
a,year,old,2,4,2
about,predictive,policing,2,4,2
about,the,predictive,1,2,2
about,what,the,1,2,2
about,which,areas,1,2,2
academy,of,sciences,1,2,2
across,the,nation,1,2,2
after,all,it,1,2,2
after,six,months,1,2,2
after,the,first,1,2,2
although,there,was,1,2,2
an,earthquake,in,1,2,2
analyzing,and,detecting,1,2,2
and,another,in,1,2,2
and,car,thefts,1,2,2
and,community,policing,2,4,2
and,contemporary,problems,1,2,2
and,crime,analyst,1,2,2
and,cynthia,lum,1,2,2
and,david,weisburd,2,4,2
and,detecting,patterns,1,2,2
and,federal,agencies,1,2,2
and,hence,the,1,2,2
and,richard,a,1,2,2
and,since,then,1,2,2
and,some,have,1,2,2
and,that,is,1,2,2
and,the,absence,1,2,2
and,the,computer,1,2,2
and,updated,data,1,2,2
and,we,re,2,4,2
and,we,thought,1,2,2
and,windows,of,1,2,2
and,with,what,2,4,2
annual,meeting,of,1,2,2
anthropologist,jeff,brantingham,1,2,2
are,also,looking,1,2,2
are,at,highest,1,2,2
are,committed,in,1,2,2
are,on,the,1,2,2
are,recalibrated,daily,1,2,2
are,thought,to,1,2,2
areas,and,windows,1,2,2
as,early,as,1,2,2
as,new,crimes,1,2,2
aspects,of,the,1,2,2
assessment,of,the,1,2,2
assumption,is,that,1,2,2
at,the,annual,1,2,2
attempt,to,reduce,1,2,2
based,on,models,1,2,2
be,associated,with,1,2,2
be,attributable,to,1,2,2
be,on,the,1,2,2
be,the,first,2,4,2
been,done,to,1,2,2
berkeley,university,of,1,2,2
breaking,news,local,1,2,2
but,the,use,1,2,2
by,analyzing,and,1,2,2
by,case,basis,1,2,2
by,which,the,1,2,2
c,santa,cruz,1,2,2
called,after,crimes,1,2,2
called,predictive,policing,2,4,2
can,get,them,1,2,2
car,break,ins,1,2,2
certain,aspects,of,1,2,2
certain,type,of,1,2,2
changes,in,police,2,4,2
chief,kevin,vogel,1,2,2
chiefs,of,police,2,4,2
citizens,requests,for,1,2,2
city,or,county,1,2,2
community,as,a,1,2,2
complexity,of,the,2,4,2
computer,analysis,of,1,2,2
computer,program,that,2,4,2
consequences,of,the,1,2,2
control,and,law,1,2,2
crime,at,a,1,2,2
crime,news,local,1,2,2
crime,prevention,efforts,1,2,2
crimes,are,committed,1,2,2
crimes,by,analyzing,1,2,2
crimes,occur,and,1,2,2
criminal,justice,policy,1,2,2
cruz,sentinel,calif,3,6,2
daily,as,new,1,2,2
data,provided,by,1,2,2
data,that,can,1,2,2
data,the,projections,1,2,2
december,http,www,1,2,2
decisions,in,the,1,2,2
decrease,in,the,1,2,2
department,became,the,1,2,2
deploy,our,resources,1,2,2
detecting,patterns,in,1,2,2
determined,that,the,1,2,2
disorder,and,fear,1,2,2
does,not,appear,1,2,2
during,the,community,1,2,2
e,g,the,1,2,2
eck,john,e,1,2,2
education,and,training,1,2,2
enforcement,agencies,around,2,4,2
evidence,suggests,that,1,2,2
example,created,a,1,2,2
familiarity,with,the,1,2,2
features,in,the,1,2,2
federal,government,to,1,2,2
first,in,nation,2,4,2
first,year,at,1,2,2
focus,on,property,1,2,2
for,a,more,1,2,2
for,example,created,1,2,2
for,future,crimes,1,2,2
for,more,information,1,2,2
for,service,but,1,2,2
from,law,enforcement,1,2,2
from,the,federal,1,2,2
from,the,late,1,2,2
functions,of,the,1,2,2
future,crimes,by,1,2,2
future,of,crime,1,2,2
george,mohler,and,1,2,2
george,mohler,the,2,4,2
growing,role,of,1,2,2
growth,in,the,1,2,2
happens,when,a,1,2,2
harvard,university,press,1,2,2
have,a,problem,1,2,2
have,been,widely,1,2,2
have,found,that,1,2,2
have,to,deploy,1,2,2
he,ll,go,1,2,2
he,said,he,2,4,2
he,said,to,1,2,2
high,degree,of,2,4,2
history,of,police,1,2,2
house,in,the,2,4,2
http,www,santacruzsentinel,1,2,2
implement,predictive,policing,1,2,2
in,a,downtown,1,2,2
in,an,age,3,6,2
in,handbook,of,1,2,2
in,nation,to,2,4,2
in,other,nations,1,2,2
in,police,departments,1,2,2
in,previous,years,1,2,2
in,the,emerging,1,2,2
in,the,nineteenth,1,2,2
in,the,targeted,1,2,2
in,years,of,1,2,2
into,the,computer,1,2,2
is,a,crime,1,2,2
is,a,major,1,2,2
is,not,exactly,1,2,2
is,the,extent,1,2,2
it,is,difficult,2,4,2
itself,in,the,1,2,2
july,compared,with,1,2,2
kelling,george,l,2,4,2
last,three,decades,1,2,2
last,year,and,1,2,2
latter,part,of,1,2,2
law,and,contemporary,1,2,2
law,and,society,3,6,2
less,staff,than,1,2,2
like,wal,mart,1,2,2
limited,evidence,available,1,2,2
longer,time,periods,1,2,2
looking,for,ways,1,2,2
los,angeles,department,1,2,2
los,angeles,is,1,2,2
many,of,which,1,2,2
may,have,a,1,2,2
may,well,have,1,2,2
method,is,more,1,2,2
might,argue,that,1,2,2
models,for,predicting,1,2,2
more,calls,for,1,2,2
more,effective,way,1,2,2
more,information,about,1,2,2
motor,vehicle,thefts,1,2,2
movement,in,the,1,2,2
need,to,know,1,2,2
new,crimes,occur,1,2,2
new,technologies,may,1,2,2
new,york,basic,1,2,2
no,change,in,1,2,2
not,to,have,1,2,2
not,to,say,2,4,2
notions,of,how,1,2,2
numbers,of,police,1,2,2
occur,and,updated,1,2,2
of,burglaries,and,1,2,2
of,california,press,1,2,2
of,chiefs,of,2,4,2
of,deadly,force,1,2,2
of,democratic,policing,1,2,2
of,human,rights,1,2,2
of,justice,assistance,1,2,2
of,police,behavior,2,4,2
of,police,practice,1,2,2
of,police,reform,1,2,2
of,policing,is,1,2,2
of,research,that,1,2,2
of,shootings,and,1,2,2
of,studies,have,1,2,2
of,the,citizen,1,2,2
of,the,degree,1,2,2
of,the,entire,2,4,2
of,the,highest,2,4,2
of,the,jurisdiction,1,2,2
of,the,los,1,2,2
of,the,process,1,2,2
of,the,standard,1,2,2
of,the,studies,1,2,2
of,the,twenty,2,4,2
of,the,week,1,2,2
of,their,supervisors,1,2,2
of,these,approaches,1,2,2
of,time,are,1,2,2
on,a,case,1,2,2
on,models,for,1,2,2
on,police,policy,1,2,2
on,property,crimes,3,6,2
on,the,effects,1,2,2
one,or,a,1,2,2
one,reason,for,1,2,2
or,a,few,1,2,2
oriented,policing,the,1,2,2
others,such,as,1,2,2
our,predictive,policing,1,2,2
our,resources,in,1,2,2
over,the,life,1,2,2
oxford,oxford,university,1,2,2
paper,presented,at,1,2,2
patrol,officers,are,1,2,2
patterns,in,years,1,2,2
perhaps,the,most,1,2,2
perspective,on,the,1,2,2
police,agencies,and,1,2,2
police,agencies,to,1,2,2
police,and,police,1,2,2
police,chief,kevin,1,2,2
police,department,said,2,4,2
police,do,and,1,2,2
police,from,the,1,2,2
police,in,the,4,8,2
police,leaders,to,2,4,2
police,policy,and,1,2,2
police,practices,and,1,2,2
police,practices,in,1,2,2
policing,across,the,1,2,2
policing,and,community,1,2,2
policing,edited,by,4,8,2
policing,in,a,1,2,2
policy,and,practice,2,4,2
predict,crime,byline,1,2,2
predicts,that,there,1,2,2
presence,in,the,1,2,2
presented,at,the,1,2,2
private,policing,and,1,2,2
program,that,uses,1,2,2
program,which,uses,1,2,2
programs,like,this,1,2,2
projections,about,which,1,2,2
projections,are,recalibrated,1,2,2
property,crime,burglary,1,2,2
provided,him,with,1,2,2
public,and,private,2,4,2
public,confidence,in,1,2,2
public,s,confidence,1,2,2
recalibrated,daily,as,1,2,2
recent,crime,data,1,2,2
report,washington,dc,1,2,2
resources,in,a,1,2,2
rest,of,us,1,2,2
rhetoric,or,reality,1,2,2
s,confidence,in,1,2,2
s,work,has,1,2,2
said,but,i,1,2,2
said,he,is,2,4,2
said,load,date,1,2,2
said,the,police,1,2,2
same,way,the,1,2,2
santa,clara,university,11,22,2
santa,cruz,experiment,1,2,2
since,the,s,1,2,2
six,months,the,1,2,2
so,called,after,1,2,2
so,we,have,1,2,2
some,of,which,1,2,2
spelman,and,brown,1,2,2
spots,of,the,1,2,2
staff,than,in,1,2,2
structure,of,policing,1,2,2
such,as,those,1,2,2
suggest,that,it,1,2,2
suggesting,that,the,1,2,2
technology,has,been,1,2,2
tension,between,the,1,2,2
than,a,mere,1,2,2
than,in,a,1,2,2
that,a,car,2,4,2
that,community,policing,1,2,2
that,crime,analysis,1,2,2
that,i,d,1,2,2
that,such,a,1,2,2
that,the,model,1,2,2
that,when,one,1,2,2
the,annual,meeting,1,2,2
the,answer,depends,1,2,2
the,available,evidence,1,2,2
the,bad,guys,1,2,2
the,best,inventions,1,2,2
the,challenge,of,1,2,2
the,changes,that,1,2,2
the,contours,of,1,2,2
the,crime,drop,1,2,2
the,crime,is,2,4,2
the,day,the,1,2,2
the,delivery,of,1,2,2
the,experiences,of,1,2,2
the,first,few,1,2,2
the,future,in,1,2,2
the,goal,is,2,4,2
the,growing,role,1,2,2
the,highest,risk,1,2,2
the,last,few,1,2,2
the,last,three,1,2,2
the,last,week,1,2,2
the,latter,part,1,2,2
the,limited,evidence,1,2,2
the,most,visible,1,2,2
the,national,level,1,2,2
the,national,police,1,2,2
the,neighborhood,in,2,4,2
the,parking,garage,1,2,2
the,police,a,1,2,2
the,police,on,1,2,2
the,police,themselves,2,4,2
the,predictive,program,1,2,2
the,program,is,2,4,2
the,projections,are,1,2,2
the,requirements,of,1,2,2
the,research,on,1,2,2
the,rubric,of,1,2,2
the,short,run,1,2,2
the,size,and,1,2,2
the,skills,of,1,2,2
the,tension,between,1,2,2
the,trajectory,of,1,2,2
the,twentieth,century,7,14,2
the,way,it,1,2,2
there,are,some,1,2,2
they,have,been,1,2,2
throughout,the,state,1,2,2
time,are,at,1,2,2
to,adopt,and,1,2,2
to,attend,to,1,2,2
to,be,hit,1,2,2
to,be,that,1,2,2
to,change,in,1,2,2
to,deploy,our,1,2,2
to,members,of,1,2,2
to,mobilize,the,1,2,2
to,modern,policing,1,2,2
to,predict,when,1,2,2
to,see,more,1,2,2
to,solve,problems,1,2,2
to,speak,to,1,2,2
to,talk,about,2,4,2
trinidad,and,tobago,1,2,2
united,kingdom,to,1,2,2
university,of,michigan,1,2,2
updated,data,is,1,2,2
use,of,deadly,1,2,2
use,of,police,1,2,2
users,of,that,1,2,2
was,instrumental,in,1,2,2
we,have,a,1,2,2
we,have,to,2,4,2
we,know,about,1,2,2
we,look,at,1,2,2
weisburd,david,and,2,4,2
were,designed,to,1,2,2
what,doesn,t,1,2,2
what,happens,when,2,4,2
what,the,public,1,2,2
what,works,what,1,2,2
when,one,house,1,2,2
which,areas,and,1,2,2
which,is,one,1,2,2
who,worked,with,1,2,2
wide,variety,of,1,2,2
will,be,evaluated,1,2,2
will,be,first,1,2,2
windows,of,time,1,2,2
with,the,support,1,2,2
works,what,doesn,1,2,2
yet,to,be,1,2,2
york,basic,books,1,2,2
of,community,policing,12,23,1.916666667
of,the,american,7,13,1.857142857
the,twenty,first,6,11,1.833333333
dc,police,foundation,4,7,1.75
of,the,twentieth,4,7,1.75
and,location,of,3,5,1.666666667
clara,university,and,3,5,1.666666667
is,difficult,to,3,5,1.666666667
james,j,willis,3,5,1.666666667
the,nature,and,3,5,1.666666667
community,policing,and,8,13,1.625
the,impact,of,8,13,1.625
santa,cruz,police,26,41,1.576923077
a,crime,analyst,4,6,1.5
a,high,degree,2,3,1.5
a,large,number,2,3,1.5
at,roll,call,2,3,1.5
at,the,end,2,3,1.5
body,of,research,2,3,1.5
by,a,group,2,3,1.5
com,load,date,2,3,1.5
com,section,breaking,2,3,1.5
confidence,in,police,2,3,1.5
departments,around,the,2,3,1.5
different,levels,of,2,3,1.5
doesn,t,work,2,3,1.5
has,been,the,2,3,1.5
head,of,the,2,3,1.5
in,many,cities,2,3,1.5
in,the,number,2,3,1.5
it,has,not,2,3,1.5
making,sense,of,2,3,1.5
more,of,the,2,3,1.5
national,survey,of,2,3,1.5
of,how,to,2,3,1.5
of,police,departments,2,3,1.5
of,the,research,2,3,1.5
on,police,practices,2,3,1.5
said,that,the,2,3,1.5
says,it,s,2,3,1.5
studies,of,the,2,3,1.5
the,police,in,6,9,1.5
to,fight,crime,2,3,1.5
to,help,police,4,6,1.5
to,santa,cruz,4,6,1.5
washington,dc,police,8,12,1.5
what,we,know,2,3,1.5
with,crime,data,4,6,1.5
the,effects,of,17,25,1.470588235
local,law,enforcement,7,10,1.428571429
and,law,enforcement,5,7,1.4
acc,no,qc,3,4,1.333333333
agencies,around,the,3,4,1.333333333
and,local,law,3,4,1.333333333
by,a,computer,3,4,1.333333333
code,qc,copyright,3,4,1.333333333
community,oriented,policing,3,4,1.333333333
copyright,santa,cruz,3,4,1.333333333
cruz,sentinel,california,3,4,1.333333333
cruz,sentinel,of,3,4,1.333333333
documents,santa,cruz,3,4,1.333333333
journal,code,qc,3,4,1.333333333
of,documents,santa,3,4,1.333333333
organizational,change,in,3,4,1.333333333
police,agencies,have,3,4,1.333333333
policing,in,the,9,12,1.333333333
qc,copyright,santa,3,4,1.333333333
sentinel,calif,section,3,4,1.333333333
sentinel,california,distributed,3,4,1.333333333
sentinel,of,documents,3,4,1.333333333
take,advantage,of,3,4,1.333333333
the,complexity,of,3,4,1.333333333
the,standard,model,3,4,1.333333333
the,time,date,3,4,1.333333333
there,is,more,3,4,1.333333333
time,date,and,3,4,1.333333333
to,engage,in,6,8,1.333333333
to,say,that,3,4,1.333333333
ways,in,which,3,4,1.333333333
where,there,is,3,4,1.333333333
zach,friend,a,3,4,1.333333333
is,not,to,7,9,1.285714286
the,s,and,7,9,1.285714286
dc,police,executive,4,5,1.25
end,of,the,4,5,1.25
friend,said,the,4,5,1.25
in,modern,policing,4,5,1.25
journal,of,criminal,8,10,1.25
modern,policing,edited,4,5,1.25
morris,vol,of,4,5,1.25
norval,morris,vol,4,5,1.25
of,policing,in,4,5,1.25
the,implications,of,4,5,1.25
in,american,policing,5,6,1.2
in,the,police,5,6,1.2
of,america,s,5,6,1.2
problem,oriented,policing,15,18,1.2
the,course,of,5,6,1.2
to,be,the,5,6,1.2
twenty,first,century,11,13,1.181818182
santa,cruz,sentinel,17,20,1.176470588
said,it,s,6,7,1.166666667
the,consequences,of,6,7,1.166666667
the,police,are,6,7,1.166666667
hot,spots,policing,7,8,1.142857143
in,the,new,7,8,1.142857143
a,and,david,1,1,1
a,better,understanding,1,1,1
a,case,by,2,2,1
a,central,part,1,1,1
a,cluster,of,1,1,1
a,commitment,to,1,1,1
a,court,to,1,1,1
a,crime,in,4,4,1
a,critical,review,1,1,1
a,cultural,shift,1,1,1
a,degree,of,1,1,1
a,difference,in,1,1,1
a,division,of,1,1,1
a,federal,government,1,1,1
a,few,blocks,1,1,1
a,few,minutes,1,1,1
a,focus,on,3,3,1
a,free,society,1,1,1
a,growing,consensus,1,1,1
a,high,school,1,1,1
a,length,words,2,2,1
a,link,between,1,1,1
a,location,flagged,1,1,1
a,long,history,1,1,1
a,long,time,1,1,1
a,means,to,1,1,1
a,method,that,1,1,1
a,model,for,1,1,1
a,model,of,1,1,1
a,more,subtle,1,1,1
a,more,visible,1,1,1
a,much,greater,1,1,1
a,national,government,1,1,1
a,national,survey,1,1,1
a,need,to,1,1,1
a,network,of,1,1,1
a,path,of,1,1,1
a,path,to,1,1,1
a,period,of,1,1,1
a,police,patrol,1,1,1
a,post,world,1,1,1
a,predictive,element,1,1,1
a,professor,at,2,2,1
a,rapid,response,1,1,1
a,reflection,of,1,1,1
a,santa,clara,1,1,1
a,software,company,1,1,1
a,sort,of,1,1,1
a,string,of,1,1,1
a,substantial,number,1,1,1
a,summary,report,1,1,1
a,system,of,1,1,1
a,system,that,2,2,1
a,tale,of,1,1,1
a,timely,basis,1,1,1
about,evidence,that,1,1,1
about,some,things,1,1,1
about,to,be,1,1,1
about,what,is,1,1,1
about,what,police,1,1,1
abraham,n,the,1,1,1
absence,of,evidence,1,1,1
absence,of,such,1,1,1
accept,or,even,1,1,1
accomplished,on,a,1,1,1
accurately,predicted,the,1,1,1
achieve,these,goals,1,1,1
add,to,this,1,1,1
addition,there,are,1,1,1
adherence,to,the,1,1,1
adhering,to,the,1,1,1
administrative,interventions,on,1,1,1
administrative,policy,and,1,1,1
adopt,and,implement,1,1,1
adoption,of,personal,1,1,1
aftershocks,from,earthquakes,2,2,1
against,the,police,1,1,1
age,chicago,university,1,1,1
agencies,have,encouraged,1,1,1
agencies,in,a,1,1,1
agencies,to,provide,1,1,1
ahead,of,the,3,3,1
albert,j,jr,2,2,1
all,kinds,of,1,1,1
all,police,officers,1,1,1
all,this,is,1,1,1
allacademic,com,meta,1,1,1
alternative,ways,of,1,1,1
although,it,has,1,1,1
ambivalence,about,the,1,1,1
america,new,york,1,1,1
america,s,law,1,1,1
american,criminal,courts,1,1,1
american,police,research,1,1,1
among,police,agencies,1,1,1
an,appropriate,time,1,1,1
an,article,by,1,1,1
an,earlier,draft,1,1,1
an,empirical,examination,1,1,1
an,eye,on,1,1,1
an,initial,crime,2,2,1
an,innovation,in,1,1,1
an,interesting,possibility,1,1,1
an,officer,should,1,1,1
and,ability,to,1,1,1
and,abuse,n,1,1,1
and,administration,of,1,1,1
and,administrative,statistics,1,1,1
and,allocate,resources,2,2,1
and,comparing,it,1,1,1
and,conflict,in,1,1,1
and,dale,k,1,1,1
and,david,m,1,1,1
and,director,of,1,1,1
and,easy,to,1,1,1
and,efforts,to,2,2,1
and,elected,officials,1,1,1
and,evaluate,the,1,1,1
and,evaluation,program,1,1,1
and,even,the,1,1,1
and,general,deterrence,1,1,1
and,in,other,1,1,1
and,in,recent,1,1,1
and,its,consequences,1,1,1
and,its,control,1,1,1
and,justice,an,1,1,1
and,justice,crime,2,2,1
and,lawrence,w,1,1,1
and,led,to,1,1,1
and,more,critical,1,1,1
and,not,for,1,1,1
and,of,police,1,1,1
and,organizational,change,1,1,1
and,other,countries,1,1,1
and,other,local,1,1,1
and,other,similar,2,2,1
and,others,are,1,1,1
and,others,have,1,1,1
and,outcomes,are,1,1,1
and,over,the,1,1,1
and,patterns,in,1,1,1
and,police,departments,2,2,1
and,police,practices,1,1,1
and,practice,police,1,1,1
and,predict,the,1,1,1
and,private,sector,1,1,1
and,reform,controlling,1,1,1
and,research,weisburd,1,1,1
and,support,of,1,1,1
and,susan,hartnett,1,1,1
and,that,they,1,1,1
and,the,commission,1,1,1
and,the,creation,1,1,1
and,the,extent,1,1,1
and,the,idea,1,1,1
and,the,maintenance,1,1,1
and,the,most,1,1,1
and,the,number,1,1,1
and,the,range,1,1,1
and,the,results,1,1,1
and,the,scientific,2,2,1
and,the,threat,1,1,1
and,the,two,1,1,1
and,thefts,and,1,1,1
and,their,police,1,1,1
and,they,re,2,2,1
and,to,enable,1,1,1
and,took,a,1,1,1
and,transparency,in,1,1,1
and,using,their,1,1,1
and,when,crimes,2,2,1
and,where,crimes,2,2,1
and,where,the,3,3,1
and,with,greater,1,1,1
and,you,re,1,1,1
angeles,predictive,policing,1,1,1
anthony,a,and,1,1,1
appeared,to,be,1,1,1
appears,to,have,1,1,1
applied,to,police,1,1,1
approach,to,police,1,1,1
approaches,to,crime,1,1,1
are,actively,engaged,1,1,1
are,needed,to,1,1,1
are,not,otherwise,1,1,1
are,not,so,1,1,1
are,not,yet,1,1,1
are,often,called,1,1,1
are,reluctant,to,1,1,1
are,the,product,1,1,1
are,trying,to,1,1,1
argued,that,the,3,3,1
arrest,rates,for,1,1,1
arrests,but,the,1,1,1
as,a,distinct,1,1,1
as,community,policing,2,2,1
as,far,fetched,1,1,1
as,generators,of,1,1,1
as,information,technology,1,1,1
as,many,as,2,2,1
as,models,for,1,1,1
as,one,in,1,1,1
as,one,of,4,4,1
as,that,of,1,1,1
as,the,most,1,1,1
as,the,range,1,1,1
as,the,united,1,1,1
as,they,re,1,1,1
as,wal,mart,1,1,1
asked,to,patrol,1,1,1
aspect,of,police,1,1,1
assess,the,effects,1,1,1
assessing,the,impact,1,1,1
assigned,to,police,1,1,1
associated,with,an,1,1,1
association,is,not,1,1,1
at,a,given,1,1,1
at,any,time,1,1,1
at,best,a,1,1,1
at,certain,times,1,1,1
at,highest,risk,2,2,1
at,least,as,2,2,1
at,least,two,2,2,1
at,least,years,1,1,1
at,risk,for,1,1,1
at,the,last,1,1,1
at,the,other,1,1,1
at,the,top,1,1,1
at,twitter,com,2,2,1
attacks,such,as,1,1,1
attention,on,the,1,1,1
authors,found,that,1,1,1
average,number,of,1,1,1
based,in,part,1,1,1
based,largely,on,1,1,1
based,policing,and,1,1,1
based,policing,ideas,1,1,1
basis,of,his,1,1,1
be,a,valuable,1,1,1
be,accomplished,on,1,1,1
be,achieved,with,1,1,1
be,careful,to,1,1,1
be,difficult,for,1,1,1
be,important,to,1,1,1
be,judged,by,1,1,1
be,less,useful,1,1,1
be,perceived,as,1,1,1
be,said,about,1,1,1
be,said,for,1,1,1
be,selected,from,1,1,1
be,the,case,1,1,1
be,understood,in,1,1,1
be,willing,to,1,1,1
because,of,concerns,1,1,1
become,part,of,1,1,1
been,designed,to,1,1,1
been,made,on,1,1,1
been,promoted,to,1,1,1
been,subject,to,1,1,1
been,to,arrest,1,1,1
best,course,of,1,1,1
best,inventions,of,2,2,1
best,practices,they,1,1,1
best,suited,to,1,1,1
better,equipped,to,1,1,1
better,understand,the,1,1,1
better,understanding,of,1,1,1
blumstein,and,wallman,1,1,1
body,of,empirical,1,1,1
boon,or,dangerous,1,1,1
both,in,the,1,1,1
both,police,and,1,1,1
brief,history,of,1,1,1
brief,washington,dc,1,1,1
bring,with,them,1,1,1
broken,windows,and,1,1,1
brown,calling,the,1,1,1
brown,the,kansas,1,1,1
bureau,of,investigation,1,1,1
burglaries,and,auto,1,1,1
bushway,preventing,crime,1,1,1
business,length,words,1,1,1
but,also,how,1,1,1
but,by,a,1,1,1
but,by,the,1,1,1
but,in,the,1,1,1
